from;to;obsolete;new
2011;2012;03055950;03057200
2011;2012;03055950;03057900
2011;2012;03055950;03055950
2011;2012;03055970;03055970
2011;2012;03055970;03057200
2011;2012;03055970;03057900
2011;2012;03055980;03055980
2011;2012;03055980;03057900
2011;2012;03055980;03057190
2011;2012;03055980;03057200
2011;2012;03056100;03057900
2011;2012;03056100;03057200
2011;2012;03056100;03056100
2011;2012;03056200;03056200
2011;2012;03056200;03057200
2011;2012;03056200;03057900
2011;2012;03056300;03057900
2011;2012;03056300;03056300
2011;2012;03056300;03057200
2011;2012;03056910;03056910
2011;2012;03056910;03057200
2011;2012;03056910;03057900
2011;2012;03056930;03057900
2011;2012;03056930;03056930
2011;2012;03056930;03057200
2011;2012;03056950;03057900
2011;2012;03056950;03056950
2011;2012;03056950;03057200
2011;2012;03056980;03057900
2011;2012;03056980;03057190
2011;2012;03056980;03056400
2011;2012;03056980;03057200
2011;2012;03056980;03056980
2011;2012;03061310;03061793
2011;2012;03061310;03061699
2011;2012;03061330;03061794
2011;2012;03061330;03061691
2011;2012;03061340;03061791
2011;2012;03061350;03061792
2011;2012;03061380;03061799
2011;2012;03061930;03061590
2011;2012;03062100;03062190
2011;2012;03062310;03062791
2011;2012;03062331;03062631
2011;2012;03062331;03062795
2011;2012;03062339;03062639
2011;2012;03062339;03062795
2011;2012;03062390;03062799
2011;2012;03062390;03062690
2011;2012;03062930;03062590
2011;2012;03071010;03071110
2011;2012;03071090;03071990
2011;2012;03071090;03071190
2011;2012;03074901;03074909
2011;2012;03076000;03076090
2011;2012;03079100;03077100
2011;2012;03079100;03083010
2011;2012;03079100;03079100
2011;2012;03079100;03078100
2011;2012;03079100;03089010
2011;2012;03079100;03082100
2011;2012;03079100;03081100
2011;2012;03079915;03083050
2011;2012;03079918;03089050
2011;2012;03079918;03082930
2011;2012;03079918;03079917
2011;2012;03079918;03077990
2011;2012;03079918;03078990
2011;2012;03079918;03081930
2011;2012;03079990;03077990
2011;2012;03079990;03082990
2011;2012;03079990;03079980
2011;2012;03079990;03089090
2011;2012;03079990;03078990
2011;2012;03079990;03081990
2011;2012;03079990;03083090
2011;2012;04013011;04014010
2011;2012;04013011;04015011
2011;2012;04013019;04015019
2011;2012;04013019;04014090
2011;2012;04013031;04015031
2011;2012;04013039;04015039
2011;2012;04013091;04015091
2011;2012;04013099;04015099
2011;2012;04022117;04022118
2011;2012;04022119;04022118
2011;2012;04070011;04071911
2011;2012;04070019;04071100
2011;2012;04070019;04071919
2011;2012;04070030;04072910
2011;2012;04070030;04079010
2011;2012;04070030;04072100
2011;2012;04070090;04071990
2011;2012;04070090;04072990
2011;2012;04070090;04079090
2011;2012;06031990;06031980
2011;2012;06031990;06031500
2011;2012;06041010;06049011
2011;2012;06041010;06042011
2011;2012;06041090;06042019
2011;2012;06041090;06049019
2011;2012;06049120;06042020
2011;2012;06049140;06042040
2011;2012;06049190;06042090
2011;2012;06049910;06049091
2011;2012;06049990;06049099
2011;2012;07099010;07099910
2011;2012;07099020;07099920
2011;2012;07099031;07099210
2011;2012;07099039;07099290
2011;2012;07099040;07099940
2011;2012;07099050;07099950
2011;2012;07099060;07099960
2011;2012;07099070;07099310
2011;2012;07099080;07099100
2011;2012;07099090;07099990
2011;2012;07099090;07099390
2011;2012;07133900;07133400
2011;2012;07133900;07133900
2011;2012;07133900;07133500
2011;2012;07139000;07139000
2011;2012;07139000;07136000
2011;2012;07149011;07143010
2011;2012;07149011;07145010
2011;2012;07149011;07144010
2011;2012;07149011;07149012
2011;2012;07149019;07143090
2011;2012;07149019;07149018
2011;2012;07149019;07144090
2011;2012;07149019;07145090
2011;2012;08011900;08011200
2011;2012;08011900;08011900
2011;2012;08024000;08024100
2011;2012;08024000;08024200
2011;2012;08025000;08025200
2011;2012;08025000;08025100
2011;2012;08026000;08026100
2011;2012;08026000;08026200
2011;2012;08029020;08027000
2011;2012;08029020;08028000
2011;2012;08029020;08029010
2011;2012;08030011;08031010
2011;2012;08030019;08039010
2011;2012;08030090;08031090
2011;2012;08030090;08039090
2011;2012;08082010;08083010
2011;2012;08082050;08083090
2011;2012;08082090;08084000
2011;2012;08092005;08092100
2011;2012;08092095;08092900
2011;2012;08109050;08103010
2011;2012;08109060;08103030
2011;2012;08109070;08103090
2011;2012;08109095;08107000
2011;2012;08109095;08109075
2011;2012;08129010;08129025
2011;2012;08129020;08129025
2011;2012;09042010;09042110
2011;2012;09042030;09042190
2011;2012;09042090;09042200
2011;2012;09050000;09051000
2011;2012;09050000;09052000
2011;2012;09070000;09071000
2011;2012;09070000;09072000
2011;2012;09081000;09081100
2011;2012;09081000;09081200
2011;2012;09082000;09082100
2011;2012;09082000;09082200
2011;2012;09083000;09083200
2011;2012;09083000;09083100
2011;2012;09091000;09096200
2011;2012;09091000;09096100
2011;2012;09092000;09092100
2011;2012;09092000;09092200
2011;2012;09093000;09093100
2011;2012;09093000;09093200
2011;2012;09094000;09096200
2011;2012;09094000;09096100
2011;2012;09095000;09096200
2011;2012;09095000;09096100
2011;2012;09101000;09101100
2011;2012;09101000;09101200
2011;2012;10011000;10011900
2011;2012;10011000;10011100
2011;2012;10019010;10019110
2011;2012;10019091;10019120
2011;2012;10019099;10019900
2011;2012;10019099;10019190
2011;2012;10020000;10021000
2011;2012;10020000;10029000
2011;2012;10030010;10031000
2011;2012;10030090;10039000
2011;2012;10040000;10041000
2011;2012;10040000;10049000
2011;2012;10051011;10051018
2011;2012;10051019;10051018
2011;2012;10070010;10071010
2011;2012;10070090;10071090
2011;2012;10070090;10079000
2011;2012;10082000;10082900
2011;2012;10082000;10082100
2011;2012;10089010;10086000
2011;2012;10089090;10089000
2011;2012;10089090;10085000
2011;2012;10089090;10084000
2011;2012;11021000;11029070
2011;2012;11031910;11031920
2011;2012;11031930;11031920
2011;2012;11032010;11032025
2011;2012;11032020;11032025
2011;2012;11042220;11042240
2011;2012;11042230;11042240
2011;2012;11042290;11042295
2011;2012;11042298;11042295
2011;2012;11042310;11042340
2011;2012;11042330;11042340
2011;2012;11042390;11042398
2011;2012;11042399;11042398
2011;2012;11042901;11042904
2011;2012;11042903;11042904
2011;2012;11042907;11042908
2011;2012;11042909;11042908
2011;2012;11042911;11042917
2011;2012;11042918;11042917
2011;2012;12010010;12011000
2011;2012;12010090;12019000
2011;2012;12021010;12023000
2011;2012;12021090;12024100
2011;2012;12022000;12023000
2011;2012;12022000;12024200
2011;2012;12072010;12072100
2011;2012;12072090;12072900
2011;2012;12079915;12076000
2011;2012;12079915;12073000
2011;2012;12079915;12071000
2011;2012;12079915;12079920
2011;2012;12079915;12077000
2011;2012;12079997;12076000
2011;2012;12079997;12077000
2011;2012;12079997;12071000
2011;2012;12079997;12079996
2011;2012;12079997;12073000
2011;2012;12092910;12092945
2011;2012;12092935;12092945
2011;2012;12099110;12099180
2011;2012;12099190;12099180
2011;2012;12122000;12122100
2011;2012;12122000;12122900
2011;2012;12129920;12129300
2011;2012;12129930;12129200
2011;2012;12129970;12129400
2011;2012;12129970;12129995
2011;2012;15010011;15012010
2011;2012;15010011;15011010
2011;2012;15010019;15012090
2011;2012;15010019;15011090
2011;2012;15010090;15019000
2011;2012;15020010;15021010
2011;2012;15020010;15029010
2011;2012;15020090;15029090
2011;2012;15020090;15021090
2011;2012;16023130;16023180
2011;2012;16023190;16023180
2011;2012;16023940;16023985
2011;2012;16023980;16023985
2011;2012;16029072;16029091
2011;2012;16029074;16029095
2011;2012;16029076;16029091
2011;2012;16029078;16029095
2011;2012;16041998;16041700
2011;2012;16041998;16041997
2011;2012;16043010;16043100
2011;2012;16043090;16043200
2011;2012;16051000;03061405
2011;2012;16051000;16051000
2011;2012;16051000;03062410
2011;2012;16052010;16052900
2011;2012;16052010;03061710
2011;2012;16052010;03062610
2011;2012;16052010;03062710
2011;2012;16052010;03061610
2011;2012;16052091;03062710
2011;2012;16052091;03061610
2011;2012;16052091;03062610
2011;2012;16052091;16052110
2011;2012;16052091;03061710
2011;2012;16052099;03062710
2011;2012;16052099;03061710
2011;2012;16052099;16052190
2011;2012;16052099;03062610
2011;2012;16052099;03061610
2011;2012;16053090;03062230
2011;2012;16053090;16053090
2011;2012;16053090;03061205
2011;2012;16054000;03062510
2011;2012;16054000;03061105
2011;2012;16054000;03062110
2011;2012;16054000;16054000
2011;2012;16054000;03061905
2011;2012;16054000;03062905
2011;2012;16054000;03061510
2011;2012;16059011;03073905
2011;2012;16059011;16055310
2011;2012;16059019;03073905
2011;2012;16059019;16055390
2011;2012;16059030;03079910
2011;2012;16059030;16055100
2011;2012;16059030;16055700
2011;2012;16059030;16055500
2011;2012;16059030;16055900
2011;2012;16059030;16055200
2011;2012;16059030;16055600
2011;2012;16059030;16055800
2011;2012;16059030;03075905
2011;2012;16059030;03077910
2011;2012;16059030;03078910
2011;2012;16059030;03076010
2011;2012;16059030;03072905
2011;2012;16059030;16055400
2011;2012;16059030;03074905
2011;2012;16059030;03071910
2011;2012;16059090;16056100
2011;2012;16059090;16056900
2011;2012;16059090;16056300
2011;2012;16059090;03081910
2011;2012;16059090;03089030
2011;2012;16059090;16056200
2011;2012;16059090;03082910
2011;2012;16059090;03083030
2011;2012;17011110;17011410
2011;2012;17011110;17011310
2011;2012;17011190;17011390
2011;2012;17011190;17011490
2011;2012;20019060;20019092
2011;2012;20019091;20019092
2011;2012;20032000;20039010
2011;2012;20039000;20039090
2011;2012;20059940;20059980
2011;2012;20059990;20059980
2011;2012;20085094;20085098
2011;2012;20085099;20085098
2011;2012;20089212;20089712
2011;2012;20089214;20089714
2011;2012;20089216;20089716
2011;2012;20089218;20089718
2011;2012;20089232;20089732
2011;2012;20089234;20089734
2011;2012;20089236;20089736
2011;2012;20089238;20089738
2011;2012;20089251;20089751
2011;2012;20089259;20089759
2011;2012;20089272;20089772
2011;2012;20089274;20089774
2011;2012;20089276;20089776
2011;2012;20089278;20089778
2011;2012;20089292;20089792
2011;2012;20089293;20089793
2011;2012;20089294;20089794
2011;2012;20089296;20089796
2011;2012;20089297;20089797
2011;2012;20089298;20089798
2011;2012;20089928;20089311
2011;2012;20089928;20089928
2011;2012;20089934;20089934
2011;2012;20089934;20089319
2011;2012;20089937;20089937
2011;2012;20089937;20089321
2011;2012;20089940;20089329
2011;2012;20089940;20089940
2011;2012;20089949;20089949
2011;2012;20089949;20089391
2011;2012;20089967;20089967
2011;2012;20089967;20089393
2011;2012;20089999;20089999
2011;2012;20089999;20089399
2011;2012;20094110;20094192
2011;2012;20094191;20094192
2011;2012;20097993;20097998
2011;2012;20097999;20097998
2011;2012;20098011;20098911
2011;2012;20098019;20098919
2011;2012;20098034;20098934
2011;2012;20098035;20098111
2011;2012;20098035;20098935
2011;2012;20098036;20098936
2011;2012;20098038;20098938
2011;2012;20098038;20098119
2011;2012;20098050;20098950
2011;2012;20098061;20098961
2011;2012;20098063;20098963
2011;2012;20098069;20098969
2011;2012;20098071;20098971
2011;2012;20098073;20098973
2011;2012;20098079;20098979
2011;2012;20098079;20098131
2011;2012;20098085;20098985
2011;2012;20098086;20098986
2011;2012;20098086;20098151
2011;2012;20098088;20098988
2011;2012;20098089;20098989
2011;2012;20098089;20098159
2011;2012;20098095;20098195
2011;2012;20098096;20098996
2011;2012;20098097;20098997
2011;2012;20098099;20098199
2011;2012;20098099;20098999
2011;2012;22089052;22089056
2011;2012;22089056;22089056
2011;2012;23099095;23099096
2011;2012;23099099;23099096
2011;2012;24031010;24031910
2011;2012;24031010;24031100
2011;2012;24031090;24031990
2011;2012;24031090;24031100
2011;2012;25281000;25280000
2011;2012;25289000;25280000
2011;2012;27011110;27011100
2011;2012;27011190;27011100
2011;2012;27079930;27079920
2011;2012;27079970;27079920
2011;2012;27101111;27101211
2011;2012;27101115;27101215
2011;2012;27101121;27101221
2011;2012;27101125;27101225
2011;2012;27101131;27101231
2011;2012;27101141;27102090
2011;2012;27101141;27101241
2011;2012;27101145;27102090
2011;2012;27101145;27101245
2011;2012;27101149;27101249
2011;2012;27101149;27102090
2011;2012;27101151;27101251
2011;2012;27101159;27101259
2011;2012;27101170;27101270
2011;2012;27101190;27101290
2011;2012;27101190;27102090
2011;2012;27101941;27101946
2011;2012;27101941;27101947
2011;2012;27101941;27102017
2011;2012;27101941;27102015
2011;2012;27101941;27101943
2011;2012;27101941;27102011
2011;2012;27101945;27102019
2011;2012;27101945;27101948
2011;2012;27101945;27101947
2011;2012;27101945;27102017
2011;2012;27101949;27101948
2011;2012;27101949;27102019
2011;2012;27101961;27101962
2011;2012;27101961;27101964
2011;2012;27101961;27102035
2011;2012;27101961;27102031
2011;2012;27101963;27101968
2011;2012;27101963;27102039
2011;2012;27101965;27102039
2011;2012;27101965;27101968
2011;2012;27101969;27101968
2011;2012;27101969;27102039
2011;2012;27101981;27101981
2011;2012;27101981;27102090
2011;2012;27101983;27102090
2011;2012;27101983;27101983
2011;2012;27101985;27102090
2011;2012;27101985;27101985
2011;2012;27101987;27102090
2011;2012;27101987;27101987
2011;2012;27101991;27101991
2011;2012;27101991;27102090
2011;2012;27101993;27102090
2011;2012;27101993;27101993
2011;2012;27101999;27102090
2011;2012;27101999;27101999
2011;2012;28070010;28070000
2011;2012;28070090;28070000
2011;2012;28249010;28249000
2011;2012;28249090;28249000
2011;2012;28309085;28309085
2011;2012;28309085;28529000
2011;2012;28353900;28353900
2011;2012;28353900;28529000
2011;2012;28399010;28399000
2011;2012;28399090;28399000
2011;2012;28421000;28529000
2011;2012;28421000;28421000
2011;2012;28480000;28529000
2011;2012;28480000;28480000
2011;2012;28499090;28499090
2011;2012;28499090;28529000
2011;2012;28500020;28529000
2011;2012;28500020;28500020
2011;2012;28500060;28529000
2011;2012;28500060;28500060
2011;2012;28500090;28500090
2011;2012;28500090;28529000
2011;2012;28520000;28521000
2011;2012;29034100;29037710
2011;2012;29034200;29037720
2011;2012;29034300;29037730
2011;2012;29034410;29037740
2011;2012;29034490;29037750
2011;2012;29034510;29037790
2011;2012;29034515;29037790
2011;2012;29034520;29037790
2011;2012;29034525;29037790
2011;2012;29034530;29037790
2011;2012;29034535;29037790
2011;2012;29034540;29037790
2011;2012;29034545;29037790
2011;2012;29034550;29037790
2011;2012;29034555;29037790
2011;2012;29034590;29037790
2011;2012;29034610;29037610
2011;2012;29034620;29037620
2011;2012;29034690;29037690
2011;2012;29034700;29037800
2011;2012;29034911;29037100
2011;2012;29034915;29037300
2011;2012;29034919;29037911
2011;2012;29034919;29037200
2011;2012;29034919;29037300
2011;2012;29034919;29037400
2011;2012;29034919;29037500
2011;2012;29034920;29037919
2011;2012;29034930;29037921
2011;2012;29034940;29037929
2011;2012;29034980;29037990
2011;2012;29035100;29038100
2011;2012;29035200;29038200
2011;2012;29035920;29038910
2011;2012;29035980;29038990
2011;2012;29036100;29039100
2011;2012;29036200;29039200
2011;2012;29036910;29039910
2011;2012;29036990;29039990
2011;2012;29089910;29089900
2011;2012;29089990;29089900
2011;2012;29089990;29089200
2011;2012;29121910;29121900
2011;2012;29121990;29121900
2011;2012;29123000;29124900
2011;2012;29124900;29124900
2011;2012;29142100;29142900
2011;2012;29142900;29142900
2011;2012;29157000;29157040
2011;2012;29157000;29157050
2011;2012;29159000;29159030
2011;2012;29159000;29159070
2011;2012;29161950;29161600
2011;2012;29163500;29163910
2011;2012;29163900;29163990
2011;2012;29173410;29173400
2011;2012;29173490;29173400
2011;2012;29252900;30021095
2011;2012;29252900;30021091
2011;2012;29252900;29252900
2011;2012;29252900;30021010
2011;2012;29252900;30021099
2011;2012;29310010;29319010
2011;2012;29310020;29319020
2011;2012;29310030;29319030
2011;2012;29310040;29319040
2011;2012;29310099;29311000
2011;2012;29310099;29319090
2011;2012;29310099;29312000
2011;2012;29322100;29322090
2011;2012;29322910;29322010
2011;2012;29322920;29322010
2011;2012;29322930;29322010
2011;2012;29322940;29322010
2011;2012;29322950;29322010
2011;2012;29322960;29322020
2011;2012;29322985;29322090
2011;2012;29332990;30021010
2011;2012;29332990;30021095
2011;2012;29332990;30021099
2011;2012;29332990;29332990
2011;2012;29332990;30021091
2011;2012;29349990;30021091
2011;2012;29349990;30021010
2011;2012;29349990;29349990
2011;2012;29349990;28529000
2011;2012;29349990;30021095
2011;2012;29349990;30021099
2011;2012;29373100;29379000
2011;2012;29373900;29379000
2011;2012;29374000;29379000
2011;2012;29379000;30021099
2011;2012;29379000;30021095
2011;2012;29379000;30021010
2011;2012;29379000;29379000
2011;2012;29379000;30021091
2011;2012;29394900;29394900
2011;2012;29394900;29394400
2011;2012;30021010;30021010
2011;2012;30021091;30021091
2011;2012;30021095;30021095
2011;2012;30021099;30021099
2011;2012;30022000;30021095
2011;2012;30022000;30021091
2011;2012;30022000;30022000
2011;2012;30022000;30021099
2011;2012;30022000;30021010
2011;2012;30029090;30029090
2011;2012;30029090;30021091
2011;2012;30029090;30021099
2011;2012;30029090;30021010
2011;2012;30029090;30021095
2011;2012;30049000;38249058
2011;2012;30049000;30049000
2011;2012;30066010;30066000
2011;2012;30066090;30066000
2011;2012;31052000;31052090
2011;2012;31052000;31052010
2011;2012;32019090;32019090
2011;2012;32019090;28529000
2011;2012;32064930;32064970
2011;2012;32064980;32064970
2011;2012;35019090;28529000
2011;2012;35019090;35019090
2011;2012;35029020;28529000
2011;2012;35029020;35029020
2011;2012;35029070;35029070
2011;2012;35029070;28529000
2011;2012;35029090;28529000
2011;2012;35029090;35029090
2011;2012;35040010;35040010
2011;2012;35040010;28529000
2011;2012;35040090;35040090
2011;2012;35040090;28529000
2011;2012;37023120;37023197
2011;2012;37023198;37023197
2011;2012;37025100;37025200
2011;2012;37025200;37025200
2011;2012;37029120;37029710
2011;2012;37029120;37029610
2011;2012;37029180;37029790
2011;2012;37029180;37029690
2011;2012;37029310;37029610
2011;2012;37029390;37029690
2011;2012;37029410;37029710
2011;2012;37029490;37029790
2011;2012;37029500;37029800
2011;2012;37061010;37061020
2011;2012;37061091;37061020
2011;2012;37069010;37069052
2011;2012;37069031;37069052
2011;2012;37069051;37069052
2011;2012;38085000;38085000
2011;2012;38089110;38089110
2011;2012;38089110;38085000
2011;2012;38089120;38089120
2011;2012;38089120;38085000
2011;2012;38089130;38089130
2011;2012;38089130;38085000
2011;2012;38089140;38085000
2011;2012;38089140;38089140
2011;2012;38089190;38085000
2011;2012;38089190;38089190
2011;2012;38089210;38085000
2011;2012;38089210;38089210
2011;2012;38089220;38085000
2011;2012;38089220;38089220
2011;2012;38089230;38089230
2011;2012;38089230;38085000
2011;2012;38089240;38085000
2011;2012;38089240;38089240
2011;2012;38089250;38085000
2011;2012;38089250;38089250
2011;2012;38089260;38089260
2011;2012;38089260;38085000
2011;2012;38089290;38089290
2011;2012;38089290;38085000
2011;2012;38089311;38089311
2011;2012;38089311;38085000
2011;2012;38089313;38085000
2011;2012;38089313;38089313
2011;2012;38089315;38085000
2011;2012;38089315;38089315
2011;2012;38089317;38089317
2011;2012;38089317;38085000
2011;2012;38089321;38085000
2011;2012;38089321;38089321
2011;2012;38089323;38085000
2011;2012;38089323;38089323
2011;2012;38089327;38085000
2011;2012;38089327;38089327
2011;2012;38089330;38089330
2011;2012;38089330;38085000
2011;2012;38089390;38089390
2011;2012;38089390;38085000
2011;2012;38089410;38089410
2011;2012;38089410;38085000
2011;2012;38089420;38085000
2011;2012;38089420;38089420
2011;2012;38089490;38089490
2011;2012;38089490;38085000
2011;2012;38089910;38085000
2011;2012;38089910;38089910
2011;2012;38089990;38089990
2011;2012;38089990;38085000
2011;2012;38249091;38260010
2011;2012;38249097;28529000
2011;2012;38249097;38249097
2011;2012;38249097;38260090
2011;2012;39072099;30021091
2011;2012;39072099;30021010
2011;2012;39072099;39072099
2011;2012;39072099;30021095
2011;2012;39072099;30021099
2011;2012;39262000;96190090
2011;2012;39262000;39262000
2011;2012;39269097;96190090
2011;2012;39269097;39269097
2011;2012;41012090;41019000
2011;2012;41012090;41012080
2011;2012;41019000;41019000
2011;2012;41039010;41039000
2011;2012;41039090;41039000
2011;2012;41051010;41051000
2011;2012;41051090;41051000
2011;2012;41053091;41053090
2011;2012;41053099;41053090
2011;2012;41062110;41062100
2011;2012;41062190;41062100
2011;2012;43018030;43018000
2011;2012;43018050;43018000
2011;2012;43018070;43018000
2011;2012;43021910;43021915
2011;2012;43021920;43021915
2011;2012;43021930;43021915
2011;2012;43021950;43021999
2011;2012;43021960;43021999
2011;2012;43021970;43021999
2011;2012;43021995;43021999
2011;2012;43023021;43023099
2011;2012;43023031;43023099
2011;2012;43023041;43023099
2011;2012;43023045;43023099
2011;2012;43023061;43023099
2011;2012;43023071;43023099
2011;2012;43023095;43023099
2011;2012;44013020;44013100
2011;2012;44013040;44013910
2011;2012;44013080;44013990
2011;2012;44072961;44072960
2011;2012;44072968;44072960
2011;2012;44079920;44079927
2011;2012;44079925;44079927
2011;2012;44081093;44081098
2011;2012;44081099;44081098
2011;2012;44083931;44083930
2011;2012;44083935;44083930
2011;2012;48053010;48053000
2011;2012;48053090;48053000
2011;2012;48082000;48084000
2011;2012;48083000;48084000
2011;2012;48099010;48099000
2011;2012;48099090;48099000
2011;2012;48101320;48101300
2011;2012;48101380;48101300
2011;2012;48101420;48101400
2011;2012;48101480;48101400
2011;2012;48101910;48101900
2011;2012;48101990;48101900
2011;2012;48102210;48102200
2011;2012;48102290;48102200
2011;2012;48109930;48109980
2011;2012;48109990;48109980
2011;2012;48141000;48149070
2011;2012;48149080;48149070
2011;2012;48184011;96190011
2011;2012;48184013;96190013
2011;2012;48184019;96190019
2011;2012;48184091;96190021
2011;2012;48184099;96190029
2011;2012;56011010;96190031
2011;2012;56011090;96190039
2011;2012;58012400;58012700
2011;2012;58012500;58012700
2011;2012;58013400;58013700
2011;2012;58013500;58013700
2011;2012;61082100;96190051
2011;2012;61082100;61082100
2011;2012;61082200;96190051
2011;2012;61082200;61082200
2011;2012;61082900;61082900
2011;2012;61082900;96190051
2011;2012;61112090;96190051
2011;2012;61112090;61112090
2011;2012;61113090;61113090
2011;2012;61113090;96190051
2011;2012;61119090;61119090
2011;2012;61119090;96190051
2011;2012;61130010;96190051
2011;2012;61130010;61130010
2011;2012;61130090;96190051
2011;2012;61130090;61130090
2011;2012;62089100;96190059
2011;2012;62089100;62089100
2011;2012;62089200;96190059
2011;2012;62089200;62089200
2011;2012;62089900;96190059
2011;2012;62089900;62089900
2011;2012;62092000;62092000
2011;2012;62092000;96190059
2011;2012;62093000;96190059
2011;2012;62093000;62093000
2011;2012;62099090;62099090
2011;2012;62099090;96190059
2011;2012;62101090;62101092
2011;2012;62101090;62101098
2011;2012;62105000;96190059
2011;2012;62105000;62105000
2011;2012;62114100;62114900
2011;2012;62114900;62114900
2011;2012;63069100;63069000
2011;2012;63069900;63069000
2011;2012;63079010;96190051
2011;2012;63079010;96190041
2011;2012;63079010;63079010
2011;2012;63079099;96190059
2011;2012;63079099;96190049
2011;2012;63079099;63079098
2011;2012;63079099;63079092
2011;2012;64069100;64069090
2011;2012;64069930;64069030
2011;2012;64069950;64069050
2011;2012;64069960;64069060
2011;2012;64069985;64069090
2011;2012;65051000;65050090
2011;2012;65059005;65050010
2011;2012;65059010;65050090
2011;2012;65059030;65050030
2011;2012;65059080;65050090
2011;2012;68030000;68030090
2011;2012;68030000;68030010
2011;2012;68118300;68118900
2011;2012;68118900;68118900
2011;2012;70193100;70193110
2011;2012;70193100;70193190
2011;2012;70193200;70193290
2011;2012;70193200;70193210
2011;2012;70199010;70199000
2011;2012;70199030;70199000
2011;2012;70199091;70199000
2011;2012;70199099;70199000
2011;2012;73021021;73021022
2011;2012;73021023;73021028
2011;2012;73021023;73021022
2011;2012;73021029;73021028
2011;2012;73072930;73072980
2011;2012;73072990;73072980
2011;2012;73079930;73079980
2011;2012;73079990;73079980
2011;2012;73084010;73084000
2011;2012;73084090;73084000
2011;2012;73089010;73089098
2011;2012;73089099;73089098
2011;2012;73144110;73144100
2011;2012;73144190;73144100
2011;2012;73144210;73144200
2011;2012;73144290;73144200
2011;2012;73158210;73158200
2011;2012;73158290;73158200
2011;2012;73170010;73170080
2011;2012;73170040;73170060
2011;2012;73170061;73170060
2011;2012;73170069;73170060
2011;2012;73170090;73170080
2011;2012;73192000;73194000
2011;2012;73193000;73194000
2011;2012;73218110;73218100
2011;2012;73218190;73218100
2011;2012;73218210;73218200
2011;2012;73218290;73218200
2011;2012;73239310;73239300
2011;2012;73239390;73239300
2011;2012;73239410;73239400
2011;2012;73239490;73239400
2011;2012;73239910;73239900
2011;2012;73239991;73239900
2011;2012;73239999;73239900
2011;2012;73262030;73262000
2011;2012;73262050;73262000
2011;2012;73262080;73262000
2011;2012;73269010;73269096
2011;2012;73269010;73269092
2011;2012;73269010;73269094
2011;2012;73269010;73269098
2011;2012;73269070;73269092
2011;2012;73269070;73269094
2011;2012;73269070;73269096
2011;2012;73269070;73269098
2011;2012;73269091;73269092
2011;2012;73269093;73269094
2011;2012;73269095;73269096
2011;2012;73269098;73269098
2011;2012;74181100;74181090
2011;2012;74181910;74181010
2011;2012;74181990;74181090
2011;2012;76151100;76151090
2011;2012;76151910;76151010
2011;2012;76151990;76151090
2011;2012;82012000;82019000
2011;2012;82019000;82019000
2011;2012;82058000;82059010
2011;2012;82059000;82059090
2011;2012;82077035;82077037
2011;2012;82077038;82077037
2011;2012;84399110;84399100
2011;2012;84399190;84399100
2011;2012;84399910;84399900
2011;2012;84399990;84399900
2011;2012;84433110;84433180
2011;2012;84433191;84433120
2011;2012;84433199;84433180
2011;2012;84453010;84453000
2011;2012;84453090;84453000
2011;2012;84513010;84513000
2011;2012;84513030;84513000
2011;2012;84513080;84513000
2011;2012;84523010;84523000
2011;2012;84523090;84523000
2011;2012;84524000;84529000
2011;2012;84529000;84529000
2011;2012;84569000;84569080
2011;2012;84669300;84669370
2011;2012;84672910;84672985
2011;2012;84672910;84672920
2011;2012;84672930;84672920
2011;2012;84672990;84672985
2011;2012;84798997;84797900
2011;2012;84798997;84797100
2011;2012;84798997;84798997
2011;2012;84798997;84569020
2011;2012;84799020;84799020
2011;2012;84799020;84669330
2011;2012;84799080;84799080
2011;2012;84799080;84669330
2011;2012;84879010;84879040
2011;2012;84879030;84879040
2011;2012;84879053;84879057
2011;2012;84879055;84879057
2011;2012;85078020;85075000
2011;2012;85078030;85076000
2011;2012;85078080;85078000
2011;2012;85234011;85234110
2011;2012;85234013;85234130
2011;2012;85234019;85234190
2011;2012;85234025;85234925
2011;2012;85234031;85234931
2011;2012;85234039;85234939
2011;2012;85234045;85234945
2011;2012;85234051;85234951
2011;2012;85234059;85234959
2011;2012;85234091;85234991
2011;2012;85234093;85234993
2011;2012;85234099;85234999
2011;2012;85287113;85287115
2011;2012;85287190;85287191
2011;2012;85287190;85287199
2011;2012;85404000;85404000
2011;2012;85405000;85404000
2011;2012;85407200;85407900
2011;2012;85407900;85407900
2011;2012;87059010;87059080
2011;2012;87059090;87059080
2011;2012;87112091;87112092
2011;2012;87112093;87112092
2011;2012;87119000;87119010
2011;2012;87119000;87119090
2011;2012;87120010;87120070
2011;2012;87120080;87120070
2011;2012;87141100;87141000
2011;2012;87141900;87141000
2011;2012;87149310;87149300
2011;2012;87149390;87149300
2011;2012;87149410;87149420
2011;2012;87149430;87149420
2011;2012;87161010;87161098
2011;2012;87161010;87161092
2011;2012;87161091;87161092
2011;2012;87161094;87161092
2011;2012;87161096;87161098
2011;2012;87161099;87161098
2011;2012;87163951;87163950
2011;2012;87163959;87163950
2011;2012;90071100;90071000
2011;2012;90071900;90071000
2011;2012;90081000;90085000
2011;2012;90082000;90085000
2011;2012;90083000;90085000
2011;2012;90084000;90085000
2011;2012;91091100;91091000
2011;2012;91091900;91091000
2011;2012;91142000;91149000
2011;2012;91149000;91149000
2011;2012;93011100;93011000
2011;2012;93011900;93011000
